snapped_at,price,market_cap,total_volume
2020-11-30 00:00:00 UTC,38.86545565681436,1110892.722389636,220908.35391208154
2020-12-01 00:00:00 UTC,38.86545565681436,1110892.722389636,220908.35391208154
2020-12-02 00:00:00 UTC,66.83677348781863,3207207.1107910126,596589.2098153663
2020-12-03 00:00:00 UTC,38.75197914687866,3337126.317271763,386177.2258889747
2020-12-04 00:00:00 UTC,31.085708731138908,4643176.366651193,548427.1154488991
2020-12-05 00:00:00 UTC,15.713377945578907,4091448.7158939545,323164.57203047373
2020-12-06 00:00:00 UTC,7.057135681663614,3059949.2619655067,289953.36484699155
2020-12-07 00:00:00 UTC,3.6602820897886126,2680842.489346806,366021.66947734164
2020-12-08 00:00:00 UTC,3.047014578847429,3783314.080566431,414709.8387498006
2020-12-09 00:00:00 UTC,6.789430006428808,17441201.004988134,4083753.3778754515
2020-12-10 00:00:00 UTC,4.467322821608653,36215532.74452852,2350633.5151025355
2020-12-11 00:00:00 UTC,1.3409051598222628,32227680.330702282,3166008.4486412266
2020-12-12 00:00:00 UTC,0.7957412648113837,18811592.444775026,4851977.747253345
2020-12-13 00:00:00 UTC,0.65408988885402,14978030.724238029,2463750.1690481356
2020-12-14 00:00:00 UTC,0.5747670608450443,12986890.932311913,1870898.904277194
2020-12-15 00:00:00 UTC,0.9399481540974655,19779937.793020092,7401752.240301378
2020-12-16 00:00:00 UTC,0.925478464369646,18935714.401860833,2160712.632417997
2020-12-17 00:00:00 UTC,0.8560149182417449,18071799.77317763,2383334.730737706
2020-12-18 00:00:00 UTC,0.890170006873771,17930605.756182224,1298764.0706376377
2020-12-19 00:00:00 UTC,0.8637742431404342,17461744.561244983,550036.3680347828
2020-12-20 00:00:00 UTC,0.8743592536897988,17773387.609965198,1016557.6238885856
2020-12-21 00:00:00 UTC,0.8569309229669405,17319861.703023825,1905930.7213858708
2020-12-22 00:00:00 UTC,0.9052023007209032,18444241.519851454,2029014.715998134
2020-12-23 00:00:00 UTC,1.1548607466696579,22264439.532374304,8148204.753188227
2020-12-24 00:00:00 UTC,1.8655939918930835,57195789.57337789,36395260.60501786
2020-12-25 00:00:00 UTC,2.6816253254036497,242618157.12401822,20862118.832188807
2020-12-26 00:00:00 UTC,0.9316313727827639,184340582.35089016,12785040.876437403
2020-12-27 00:00:00 UTC,0.3289868053726959,64710392.209719546,27838663.670529906
2020-12-28 00:00:00 UTC,0.6333728179337103,118449642.63048634,60572760.98979538
2020-12-29 00:00:00 UTC,0.4927827634013436,89974787.10526796,43631219.106619984
2020-12-30 00:00:00 UTC,1.0238817096219834,149704133.79311955,108927435.36090025
2020-12-31 00:00:00 UTC,0.9530836394114739,135190724.31264916,22391493.75759786
2021-01-01 00:00:00 UTC,0.8532234934366535,120874732.61538526,11274713.789294992
2021-01-02 00:00:00 UTC,0.7624902406518737,108187838.54081357,11618830.54087262
2021-01-03 00:00:00 UTC,0.7636817819146592,108563243.8702764,8931263.539247645
2021-01-04 00:00:00 UTC,0.6469364966432548,92535305.83567965,5852252.351942221
2021-01-05 00:00:00 UTC,0.9522286655099644,135319038.44892386,44024843.52992994
2021-01-06 00:00:00 UTC,0.9549940739444142,134169202.76730682,15511637.550114436
2021-01-07 00:00:00 UTC,0.8508204226175161,120288638.68787774,7557158.477098186
2021-01-08 00:00:00 UTC,0.7581328176059546,106784765.12510246,7470857.751295222
2021-01-09 00:00:00 UTC,0.7982061738897944,112236525.1917301,5775118.023314332
2021-01-10 00:00:00 UTC,0.6822886115597518,96492051.95422052,7513896.970182679
2021-01-11 00:00:00 UTC,0.8219026324798604,116405423.76052707,13637416.645946248
2021-01-12 00:00:00 UTC,0.8238996515402192,115845609.59643689,8670370.827384748
2021-01-13 00:00:00 UTC,0.7673803636806369,107555782.3688931,3024324.835905255
2021-01-14 00:00:00 UTC,0.809616443563212,113632668.602265,5293987.156763938
2021-01-15 00:00:00 UTC,0.823432643704973,114830398.16881046,14038776.771403756
2021-01-16 00:00:00 UTC,0.7107151836304014,100343284.55884539,4577647.531942072
2021-01-17 00:00:00 UTC,0.7854650531335731,110617604.85107067,5475969.981354029
2021-01-18 00:00:00 UTC,0.7218456784989981,102482982.92582032,4876040.555022296
2021-01-19 00:00:00 UTC,0.6535658747497689,91747425.94460051,3732625.474409567
2021-01-20 00:00:00 UTC,0.6531523090859939,92695065.36734043,4456896.688728113
2021-01-21 00:00:00 UTC,0.7692217767100205,110165281.24650358,20068105.771812245
2021-01-22 00:00:00 UTC,0.8032616574883138,114474447.31048745,8652947.850126993
2021-01-23 00:00:00 UTC,0.5990180155777383,85010932.23402712,44598494.20309532
2021-01-24 00:00:00 UTC,0.4424863568122992,62876720.005255245,11393469.320321923
2021-01-25 00:00:00 UTC,0.38879495664200153,54630620.348240696,3965487.272994108
2021-01-26 00:00:00 UTC,0.3173664634853611,45095817.81672705,5080447.235365409
2021-01-27 00:00:00 UTC,0.34539109991189476,49329185.445685804,2120385.0248680743
2021-01-28 00:00:00 UTC,0.26950341231297803,38230561.26240961,1832908.4674706198
2021-01-29 00:00:00 UTC,0.2037151549043448,29082553.359873813,1768816.9691212375
2021-01-30 00:00:00 UTC,0.19025392066302896,26936688.508584697,1981591.0253591721
2021-01-31 00:00:00 UTC,0.30778114642929005,43782863.39381581,2607702.7476763614
2021-02-01 00:00:00 UTC,0.24068940066371047,34045761.10862583,755347.71681683
2021-02-02 00:00:00 UTC,0.22042951297290775,31234932.197673522,477205.2696854814
2021-02-03 00:00:00 UTC,0.2617660481359579,37213954.53629101,313215.26195995865
