snapped_at,price,market_cap,total_volume
2020-10-24 00:00:00 UTC,1.0100647450858278,0.0,46192.06409826038
2020-10-25 00:00:00 UTC,0.9980056912558818,0.0,12099.191742259445
2020-10-26 00:00:00 UTC,0.9982645065950083,0.0,202026.46361909912
2020-10-27 00:00:00 UTC,1.0024285882391857,0.0,82541.68918483121
2020-10-28 00:00:00 UTC,0.9982376629146441,0.0,1127.4833983994515
2020-10-29 00:00:00 UTC,0.9999071024293004,0.0,8106.984572845362
2020-10-30 00:00:00 UTC,1.0007002920640158,0.0,59472.65383494346
2020-10-31 00:00:00 UTC,1.0016518155957237,0.0,275555.6791860916
2020-11-01 00:00:00 UTC,0.9940562887854717,0.0,26817.005962477488
2020-11-02 00:00:00 UTC,0.9946097658366146,0.0,76.72726571366175
2020-11-03 00:00:00 UTC,0.9978950455508856,0.0,168747.26092445204
2020-11-04 00:00:00 UTC,0.999107010044764,0.0,299698.2327467617
2020-11-05 00:00:00 UTC,1.0115958599921464,0.0,75197.32185717701
2020-11-06 00:00:00 UTC,0.9971688302838733,0.0,5209.468190477132
2020-11-07 00:00:00 UTC,1.0008076871455864,0.0,35841.36621570072
2020-11-08 00:00:00 UTC,0.9987587642621113,0.0,177881.76900788952
2020-11-09 00:00:00 UTC,1.008522629569244,0.0,50715.95564889792
2020-11-10 00:00:00 UTC,0.9990809228748486,0.0,9616.76074600312
2020-11-11 00:00:00 UTC,0.998772131111927,0.0,306.01634327643757
2020-11-12 00:00:00 UTC,0.9971333356947967,0.0,74584.32568621018
2020-11-13 00:00:00 UTC,0.9984611999504232,0.0,4015.6967425979333
2020-11-14 00:00:00 UTC,0.997380173675569,0.0,128.50077290680503
2020-11-15 00:00:00 UTC,0.9984147308824973,0.0,5948.553898008632
2020-11-16 00:00:00 UTC,0.9991785739619695,0.0,48.83847212693972
2020-11-17 00:00:00 UTC,0.9986778780033462,0.0,3994.7037688590212
2020-11-18 00:00:00 UTC,0.9976071475295041,0.0,70830.0985685292
2020-11-19 00:00:00 UTC,0.9894033288982872,0.0,116326.31823220506
2020-11-20 00:00:00 UTC,0.9941936440147509,0.0,25.73821261133393
2020-11-21 00:00:00 UTC,1.0010648436337504,0.0,3138.341910305191
2020-11-22 00:00:00 UTC,0.9995661760949033,0.0,445356.9902298171
2020-11-23 00:00:00 UTC,1.0229399164343247,0.0,43139.37714148606
2020-11-24 00:00:00 UTC,0.9994197955906369,0.0,8534.169330030458
2020-11-25 00:00:00 UTC,0.9970436263945585,0.0,569071.985569666
2020-11-26 00:00:00 UTC,0.9946998396332755,13242136.97322086,3721005.7971210843
2020-11-27 00:00:00 UTC,1.000108337969568,15615875.450510066,16238479.31002237
2020-11-28 00:00:00 UTC,0.9989737105362074,17429851.80055718,4196954.055024091
2020-11-29 00:00:00 UTC,0.9980076063843005,17361104.309230927,3731229.0581252743
2020-11-30 00:00:00 UTC,1.0013171431950103,17380031.013081208,860090.8078742864
2020-12-01 00:00:00 UTC,0.9974863125651638,17438014.658578906,3813047.626468274
2020-12-02 00:00:00 UTC,1.002815413503735,17591933.64819767,9653114.62692054
2020-12-03 00:00:00 UTC,1.002787030860718,23577080.681236643,2420061.842127957
2020-12-04 00:00:00 UTC,0.9981171836273766,101039878.17259073,3785922.629813819
2020-12-05 00:00:00 UTC,1.0011035146647211,104252289.95108606,6091615.591153647
2020-12-06 00:00:00 UTC,1.0047687530326463,107833483.86118312,5123501.760788875
2020-12-07 00:00:00 UTC,1.0151129424108085,111579186.6581186,4387988.746012827
2020-12-08 00:00:00 UTC,1.0079328484584344,118292291.48776764,3532472.627228714
2020-12-09 00:00:00 UTC,1.0029242337460897,125312764.1455783,5456740.329453045
2020-12-10 00:00:00 UTC,0.9953800679478355,124170953.87325205,8259403.3167512175
2020-12-11 00:00:00 UTC,0.9930453773995459,130420098.30392976,8339329.72732896
2020-12-12 00:00:00 UTC,0.99741067247472,143014466.5981129,17954402.56590161
2020-12-13 00:00:00 UTC,1.000180897771039,143343275.98570555,4971472.191571207
2020-12-14 00:00:00 UTC,0.9961731264971588,142780511.84238604,3376398.918749946
